question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Khoa học Máy tính tại Trường Đại học Công nghệ là bao nhiêu?,135 tín chỉ.
Khối kiến thức chung của chương trình đào tạo ngành Khoa học Máy tính tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"29 tín chỉ (Không tính các học phần GDTC, GDQP-AN và Kĩ năng bổ trợ)."
Sinh viên ngành Khoa học Máy tính tại Trường Đại học Công nghệ cần tích lũy bao nhiêu tín chỉ khối kiến thức theo lĩnh vực?,18 tín chỉ.
Khối kiến thức theo khối ngành của chương trình đào tạo ngành Khoa học Máy tính tại Trường Đại học Công nghệ yêu cầu tối thiểu bao nhiêu tín chỉ bắt buộc?,6 tín chỉ.
Sinh viên ngành Khoa học Máy tính tại Trường Đại học Công nghệ cần học bao nhiêu tín chỉ thuộc khối kiến thức theo nhóm ngành?,22 tín chỉ.
Khối kiến thức ngành của chương trình đào tạo ngành Khoa học Máy tính tại Trường Đại học Công nghệ yêu cầu tối thiểu bao nhiêu tín chỉ bắt buộc?,18 tín chỉ.
Học phần Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 1 có mã học phần là gì tại Trường Đại học Công nghệ?,PHI1004.
Học phần Tư tưởng Hồ Chí Minh có bao nhiêu tín chỉ tại Trường Đại học Công nghệ?,2 tín chỉ.
"Để học học phần Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 2 tại Trường Đại học Công nghệ, sinh viên cần học trước học phần nào?",PHI1004.
Học phần Cấu trúc dữ liệu và giải thuật tại Trường Đại học Công nghệ thuộc khối kiến thức nào?,Khối kiến thức theo khối ngành.
Học phần Lập trình hướng đối tượng tại Trường Đại học Công nghệ thuộc khối kiến thức nào?,Khối kiến thức theo nhóm ngành.
Học phần Trí tuệ nhân tạo tại Trường Đại học Công nghệ thuộc khối kiến thức nào?,Khối kiến thức ngành.
Học phần Cơ sở dữ liệu có mã học phần là gì tại Trường Đại học Công nghệ?,INT2207.
Học phần Khóa luận tốt nghiệp có bao nhiêu tín chỉ tại Trường Đại học Công nghệ?,7 tín chỉ.
"Tại Trường Đại học Công nghệ, học phần Tiếng Anh cơ sở 3 yêu cầu học trước học phần nào?",FLF2102.
