question,answer
Trường Đại học Công nghệ cấp học bổng thu hút đầu vào cho sinh viên khóa nào?,QH-2023
Học bổng thu hút đầu vào được cấp cho sinh viên hệ đào tạo nào của Trường Đại học Công nghệ?,Chương trình đào tạo chuẩn
Quyết định về việc cấp học bổng thu hút đầu vào dựa trên đề nghị của trưởng phòng ban nào của Trường Đại học Công nghệ?,Trưởng phòng Công tác Sinh viên
Sinh viên ngành nào của Trường Đại học Công nghệ nhận được mức học bổng thu hút đầu vào cao nhất?,Công nghệ nông nghiệp
Mức học bổng thu hút đầu vào cho sinh viên ngành Công nghệ nông nghiệp của Trường Đại học Công nghệ là bao nhiêu?,30% tổng tiền học phí đã nộp trong học kì I năm học 2024-2025
Mức học bổng thu hút đầu vào cho sinh viên ngành Công nghệ kỹ thuật xây dựng của Trường Đại học Công nghệ là bao nhiêu?,15% tổng tiền học phí đã nộp trong học kì I năm học 2024-2025
Mức học bổng thu hút đầu vào cho sinh viên ngành Công nghệ hàng không vũ trụ của Trường Đại học Công nghệ là bao nhiêu?,15% tổng tiền học phí đã nộp trong học kì I năm học 2024-2025
Học bổng thu hút đầu vào của Trường Đại học Công nghệ được chuyển cho sinh viên bằng hình thức nào?,Chuyển vào tài khoản ngân hàng
Nguồn tiền để cấp học bổng thu hút đầu vào cho sinh viên Trường Đại học Công nghệ được lấy từ đâu?,Do Trường ĐHCN cấp từ đầu khóa học
Học bổng thu hút đầu vào của Trường Đại học Công nghệ được cấp cho học kì nào của năm học 2024-2025?,Học kì I
Văn bản nào quy định về tổ chức và hoạt động của Trường Đại học Công nghệ?,Nghị quyết số 985/NQ-HĐT ngày 08 tháng 11 năm 2022 của Hội đồng trường
Văn bản nào của Giám đốc Đại học Quốc gia Hà Nội được sử dụng làm căn cứ để Trường Đại học Công nghệ ra quyết định về học bổng?,Quyết định số 3568/QĐ-ĐHQGHN ngày 08 tháng 10 năm 2014
Đối tượng sinh viên nào được xét cấp học bổng thu hút đầu vào của Trường Đại học Công nghệ?,Sinh viên đã đóng học phí trong học kì I năm học 2024-2025
Hội đồng nào của Trường Đại học Công nghệ có kết luận được sử dụng làm căn cứ để ra quyết định về học bổng?,Hội đồng Thi đua Khen thưởng và Kỷ luật sinh viên
