question,answer
Sinh viên tốt nghiệp ngành Hệ thống Thông tin của trường Đại học Công nghệ cần đạt trình độ tiếng Anh tối thiểu nào?,Trình độ 3/6 Khung năng lực ngoại ngữ Việt Nam.
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể làm việc ở vị trí nào trong cơ quan nhà nước?,"Chuyên viên/chuyên gia khoa học dữ liệu/phân tích kinh doanh/quản lý dữ liệu lớn/thiết kế, xây dựng giải pháp và phát triển HTTT."
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể đảm nhiệm vị trí nào trong lĩnh vực an ninh mạng?,Chuyên gia an ninh/an toàn HTTT.
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể làm việc ở vị trí nào liên quan đến dữ liệu?,Kỹ sư dữ liệu (data engineer).
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể làm việc ở vị trí nào liên quan đến quản lý hệ thống?,"Lập trình viên, quản trị viên HTTT, CSDL."
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể làm việc ở vị trí nào liên quan đến thương mại điện tử?,"Chuyên viên/chuyên gia phát triển ứng dụng thương mại điện tử (e-commerce), chính quyền điện tử (e-government), xã hội điện tử (e-society)."
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể làm việc ở vị trí nào trong cơ quan nghiên cứu học thuật?,"Nghiên cứu viên /giảng viên về Khoa học dữ liệu, HTTT và CNTT tại các Trường-Viện và các Phòng–Trung tâm nghiên cứu phát triển (R&D) tại các Tập đoàn công nghệ."
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có đủ năng lực học lên trình độ nào?,"Thạc sĩ, tiến sĩ."
Chuẩn đầu ra nào về kiến thức mà sinh viên ngành Hệ thống thông tin cần đạt được?,"Vận dụng được kiến thức cơ bản của Toán học, khoa học cơ bản, và CNTT để giải quyết các bài toán liên quan đến lĩnh vực kỹ thuật."
Chuẩn đầu ra nào về kỹ năng mà sinh viên ngành Hệ thống thông tin cần đạt được?,"Phát hiện, mô tả vấn đề, đề xuất giải pháp sử dụng kiến thức khoa học, CNTT, các công cụ và công nghệ tiên tiến."
Chuẩn đầu ra nào về mức tự chủ và chịu trách nhiệm mà sinh viên ngành Hệ thống thông tin cần đạt được?,"Chủ động tuân thủ pháp luật, đạo đức nghề nghiệp; thể hiện tính trung thực, chịu trách nhiệm cá nhân, tinh thần tự học, tự nghiên cứu, hỗ trợ đồng nghiệp."
Tên chương trình đào tạo được nhắc đến trong văn bản là gì?,Chương trình đào tạo ngành Hệ thống thông tin.
Văn bản đề cập đến định hướng phát triển nào của ngành Hệ thống thông tin?,"Phát triển chính phủ số, kinh tế số và xã hội số."
Chuẩn đầu ra nào về kiến thức chuyên sâu mà sinh viên ngành Hệ thống thông tin cần đạt được?,"Phân tích, đánh giá và ứng dụng được các kiến thức chuyên sâu của lĩnh vực Hệ thống thông tin về khoa học dữ liệu, tính toán hướng dữ liệu, an ninh không gian số theo định hướng phát triển chính phủ số, kinh tế số và xã hội số."
Sinh viên tốt nghiệp ngành Hệ thống Thông tin có thể đảm nhiệm vị trí CIO không?,"Có, sinh viên có thể làm Giám đốc thông tin (CIO)."
