question,answer
Trường Đại học Công nghệ thuộc đại học quốc gia nào?,Trường Đại học Công nghệ thuộc Đại học Quốc gia Hà Nội.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí công tác nào?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí Lập trình viên hệ thống và cơ sở dữ liệu.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể làm việc trong môi trường nào?,"Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể làm việc trong môi trường di động, Web."
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có kiến thức nền tảng nào?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có kiến thức nền tảng về hệ thống máy tính.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có kỹ năng nào?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có kỹ năng lập kế hoạch và điều phối công việc nhóm.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin cần có trình độ tiếng Anh tối thiểu là bao nhiêu?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin cần có trình độ tiếng Anh tương đương trình độ 3/6 Khung năng lực ngoại ngữ Việt Nam.
Người học ngành Công nghệ Thông tin cần có kiến thức về khoa học nào?,Người học ngành Công nghệ Thông tin cần có kiến thức về khoa học xã hội.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể học lên bậc học nào?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể học lên các chương trình đào tạo sau đại học.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí nào liên quan đến phần mềm?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí chuyên viên kiểm thử phần mềm.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí nào liên quan đến mạng?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có thể đảm nhiệm vị trí quản trị mạng.
Chuẩn đầu ra PLO1.2 của ngành Công nghệ Thông tin liên quan đến kiến thức gì?,Chuẩn đầu ra PLO1.2 của ngành Công nghệ Thông tin liên quan đến kiến thức Toán học.
Chuẩn đầu ra PLO2.1 của ngành Công nghệ Thông tin liên quan đến kỹ năng gì?,Chuẩn đầu ra PLO2.1 của ngành Công nghệ Thông tin liên quan đến kỹ năng phát hiện và mô tả vấn đề.
Chuẩn đầu ra PLO3.1 của ngành Công nghệ Thông tin liên quan đến trách nhiệm gì?,Chuẩn đầu ra PLO3.1 của ngành Công nghệ Thông tin liên quan đến trách nhiệm tuân thủ pháp luật.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin có khả năng làm gì với các giải pháp CNTT?,Sinh viên tốt nghiệp ngành Công nghệ Thông tin có khả năng phân tích và so sánh các giải pháp CNTT.
Vị trí chuyên viên thiết kế và xử lý nội dung số phù hợp với sinh viên tốt nghiệp ngành nào của Trường Đại học Công nghệ?,Vị trí chuyên viên thiết kế và xử lý nội dung số phù hợp với sinh viên tốt nghiệp ngành Công nghệ Thông tin.
