question,answer
Chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?,"150 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, Kỹ năng bổ trợ)."
Khối kiến thức chung trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"21 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, Kỹ năng bổ trợ)."
Khối kiến thức theo lĩnh vực trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,19 tín chỉ.
Khối kiến thức theo khối ngành và nhóm ngành trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,38 tín chỉ.
Khối kiến thức ngành trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,72 tín chỉ.
Sinh viên ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ phải hoàn thành bao nhiêu tín chỉ bắt buộc thuộc khối kiến thức ngành?,48 tín chỉ.
Đồ án tốt nghiệp ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,10 tín chỉ.
Học phần Triết học Mác – Lênin (PHI1006) trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ có bao nhiêu tín chỉ?,3 tín chỉ.
Học phần Kinh tế chính trị Mác – Lênin (PEC1008) trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Triết học Mác – Lênin (PHI1006).
Học phần Giải tích 2 (MAT1042) trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Giải tích 1 (MAT1041).
Học phần Vật lý đại cương 2 (EPN1096) trong chương trình đào tạo ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Vật lý đại cương 1 (EPN1095).
Ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ có những chuyên ngành nào?,"Năng lượng mặt trời, Biến đổi và tích trữ các nguồn năng lượng mới, Quản lý và An toàn năng lượng."
Chuyên ngành Năng lượng mặt trời của ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ bắt buộc?,14 tín chỉ.
Học phần Bức xạ và biến đổi năng lượng mặt trời (EET3001) thuộc chuyên ngành Năng lượng mặt trời của ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,"Vật lý thiết bị và linh kiện (EPN2066) và Cơ sở, kỹ thuật và hệ thống năng lượng 3 (EET2028)."
Học phần Thực tập chuyên đề quản lý và an toàn năng lượng thuộc chuyên ngành Quản lý và An toàn năng lượng của ngành Kỹ thuật năng lượng tại Trường Đại học Công nghệ yêu cầu những học phần tiên quyết nào?,"Cơ sở quản lý năng lượng (EET2011), Cơ sở kinh tế năng lượng (EET2023) và Thực tập kỹ thuật năng lượng 2 (EET2022)."
