question,answer
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản thuộc trường nào?,"Trường Đại học Công nghệ, ĐHQGHN"
Tổng số tín chỉ của chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ là bao nhiêu?,"135 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục Quốc phòng – An ninh, Kỹ năng bổ trợ)"
Khối kiến thức chung của chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"22 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục Quốc phòng – An ninh, Kỹ năng bổ trợ)"
Sinh viên ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ được học bao nhiêu tín chỉ tiếng Nhật?,15 tín chỉ
Số tín chỉ của khóa luận tốt nghiệp trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ là bao nhiêu?,7 tín chỉ
Học phần Triết học Mác - Lênin thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Khối kiến thức chung
Học phần Đại số thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Khối kiến thức theo lĩnh vực
Học phần Cấu trúc dữ liệu và giải thuật thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Khối kiến thức theo khối ngành
Học phần Cơ sở dữ liệu thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Khối kiến thức theo nhóm ngành
Học phần Chuẩn kỹ năng của CNTTIT thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Khối kiến thức ngành
Môn Tiếng Nhật 1A là môn học tiên quyết của môn học nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,"Không có môn nào, Tiếng Nhật 1A không phải là môn tiên quyết."
Môn Giải tích 1 là môn học tiên quyết của môn học nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,Giải tích 2 và Xác suất thống kê
Môn Nhập môn lập trình là môn học tiên quyết của môn học nào trong chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ?,"Cấu trúc dữ liệu và giải thuật, Lập trình nâng cao, Kiến trúc máy tính, Mạng máy tính, Lập trình hướng đối tượng, Công nghệ phần mềm, Chuyên đề Công nghệ Nhật Bản, Tiếng Nhật trong Công nghệ thông tin 1, Thực hành phát triển phần mềm."
Các chuyên gia công nghệ Nhật Bản tham gia vào chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ dưới hình thức nào?,"Seminar về công nghệ, đưa bài toán thực tế vào đầu kỳ học và cùng đánh giá kết quả, hoặc sinh viên học trực tiếp tại doanh nghiệp."
Học phần Thực tập doanh nghiệp Nhật Bản của chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản tại Trường Đại học Công nghệ được thực hiện ở đâu?,Tại các doanh nghiệp CNTT Nhật Bản đối tác của Khoa CNTT.
