question,answer
Tên đầy đủ của trường được đề cập trong văn bản là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
Văn bằng tốt nghiệp của ngành Trí tuệ nhân tạo là gì?,Không được đề cập rõ ràng trong văn bản.
Sinh viên tốt nghiệp ngành Trí tuệ nhân tạo có thể học lên bậc học nào?,"Thạc sỹ, tiến sĩ."
"Người tốt nghiệp ngành Trí tuệ nhân tạo có thể làm việc ở vị trí nào trong môi trường quản lý, sản xuất, kinh doanh?","Cán bộ thiết kế, phát triển và bảo trì các hệ thống TTNT&KHDL; Cán bộ nghiên cứu phát triển (R&D); Cán bộ quản lý các hệ thống ứng dụng TTNT."
Người tốt nghiệp ngành Trí tuệ nhân tạo có thể làm việc ở vị trí nào trong môi trường học thuật?,"Trợ giảng, giảng viên, nghiên cứu viên."
Sinh viên ngành Trí tuệ nhân tạo cần có kỹ năng ngoại ngữ ở mức độ nào?,Tương đương năng lực ngoại ngữ bậc 3/6 trong Khung năng lực ngoại ngữ Việt Nam.
Sinh viên ngành Trí tuệ nhân tạo có cần kiến thức về khoa học xã hội không?,Có.
Sinh viên ngành Trí tuệ nhân tạo cần có kiến thức về khoa học chính trị và pháp luật không?,Có.
"Sinh viên ngành Trí tuệ nhân tạo cần có kiến thức về văn hóa, xã hội và nhân văn không?",Có.
Sinh viên ngành Trí tuệ nhân tạo cần có kiến thức về rèn luyện thể chất và quốc phòng không?,Có.
Sinh viên ngành Trí tuệ nhân tạo có cần khả năng làm việc độc lập không?,Có.
Sinh viên ngành Trí tuệ nhân tạo có cần khả năng tự lập kế hoạch không?,Có.
Sinh viên ngành Trí tuệ nhân tạo có cần tuân thủ đạo đức nghề nghiệp không?,Có.
"Sinh viên ngành Trí tuệ nhân tạo có cần kiến thức về Toán học, khoa học cơ bản và CNTT không?",Có.
Sinh viên ngành Trí tuệ nhân tạo có cần khả năng sử dụng các ngôn ngữ lập trình không?,Có.
