question,answer
Tên chương trình đào tạo được mô tả trong văn bản này là gì?,Chương trình đào tạo ngành Kỹ thuật Robot.
Chương trình đào tạo ngành Kỹ thuật Robot thuộc trường đại học nào?,"Trường Đại học Công nghệ, ĐHQGHN."
Tổng số tín chỉ của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,150 tín chỉ.
Số tín chỉ khối kiến thức chung của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,21 tín chỉ.
Số tín chỉ khối kiến thức theo lĩnh vực của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,19 tín chỉ.
Số tín chỉ khối kiến thức theo khối ngành của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,10 tín chỉ.
Số tín chỉ khối kiến thức theo nhóm ngành của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,31 tín chỉ.
Số tín chỉ khối kiến thức ngành của chương trình đào tạo ngành Kỹ thuật Robot là bao nhiêu?,69 tín chỉ.
Sinh viên ngành Kỹ thuật Robot phải hoàn thành bao nhiêu tín chỉ học phần bắt buộc?,38 tín chỉ.
Sinh viên ngành Kỹ thuật Robot được chọn bao nhiêu tín chỉ học phần tự chọn?,12/20 tín chỉ.
Sinh viên ngành Kỹ thuật Robot phải hoàn thành bao nhiêu tín chỉ khối kiến thức thực tập và tốt nghiệp?,13 tín chỉ.
Học phần nào là học phần tiên quyết của học phần Kinh tế chính trị Mác – Lênin?,Triết học Mác – Lênin.
Học phần Giải tích 2 yêu cầu học phần tiên quyết nào?,Giải tích 1.
Học phần Tín hiệu và hệ thống yêu cầu học phần tiên quyết nào?,Giải tích 1.
Học phần Cấu trúc dữ liệu và giải thuật yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
