question,answer
Trường Đại học Công nghệ trực thuộc đại học nào?,Trường Đại học Công nghệ trực thuộc Đại học Quốc gia Hà Nội.
Văn bản này quy định về vấn đề gì tại Trường Đại học Công nghệ?,Văn bản này quy định về việc thu học phí với người học xin tạm ngừng học tập và người học hoàn thành chương trình đào tạo trước hạn.
Quyết định về học phí này của Trường Đại học Công nghệ có hiệu lực từ khi nào?,Quyết định này có hiệu lực từ học kì II năm học 2024-2025.
Ai là người ký quyết định số 531/QĐ-ĐHCN của Trường Đại học Công nghệ?,Hiệu trưởng Trường Đại học Công nghệ là người ký quyết định số 531/QĐ-ĐHCN.
Trường hợp nào sinh viên Trường Đại học Công nghệ phải nộp học phí cả tháng khi xin nghỉ học?,Sinh viên Trường Đại học Công nghệ xin nghỉ sau ngày 15 của tháng sẽ phải nộp học phí cả tháng đó.
Trường hợp nào sinh viên Trường Đại học Công nghệ phải nộp học phí cả kì khi xin nghỉ học?,Sinh viên Trường Đại học Công nghệ xin nghỉ khi đã học được từ 4 tháng trở lên thì sẽ phải nộp học phí cả kì.
Sinh viên Trường Đại học Công nghệ học theo hình thức nào sẽ phải nộp học phí theo tín chỉ khi tạm ngừng học?,Sinh viên Trường Đại học Công nghệ nộp học phí theo hình thức tín chỉ sẽ phải nộp học phí theo tín chỉ khi tạm ngừng học.
Sinh viên Trường Đại học Công nghệ học theo hình thức nào sẽ phải nộp học phí theo niên chế khi tạm ngừng học?,Sinh viên Trường Đại học Công nghệ nộp học phí theo niên chế sẽ phải nộp học phí theo niên chế khi tạm ngừng học.
Người học theo niên chế tại Trường Đại học Công nghệ tốt nghiệp trước hạn có phải nộp thêm học phí không?,"Có, người học theo niên chế tại Trường Đại học Công nghệ tốt nghiệp trước hạn phải nộp bổ sung số tháng học phí còn thiếu."
Cơ sở nào để Giám đốc Đại học Quốc gia Hà Nội ra quyết định về tổ chức và hoạt động của Trường Đại học Công nghệ?,Quyết định số 3568/QĐ-ĐHQGHN ngày 08 tháng 10 năm 2014 của Giám đốc Đại học Quốc gia Hà Nội.
Hội đồng trường Trường Đại học Công nghệ ban hành văn bản nào liên quan đến tổ chức và hoạt động của trường?,Nghị quyết số 985/NQ-HĐT ngày 08 tháng 11 năm 2022 về việc ban hành Quy chế tạm thời về tổ chức và hoạt động của Trường Đại học Công nghệ.
"Thủ tướng Chính phủ ban hành văn bản nào quy định về học phí trong lĩnh vực giáo dục, đào tạo?",Nghị định số 81/2021/NĐ-CP ngày 27 tháng 08 năm 2021.
"Văn bản nào sửa đổi, bổ sung một số điều của Nghị định số 81/2021/NĐ-CP?",Nghị định số 97/2023/NĐ-CP ngày 31 tháng 12 năm 2023.
Phòng ban nào của Trường Đại học Công nghệ đề xuất về việc thu học phí với người học xin tạm ngừng học tập và hoàn thành chương trình trước hạn?,Phòng Công tác Sinh viên đề xuất về việc thu học phí với người học xin tạm ngừng học tập và hoàn thành chương trình trước hạn.
Ai chịu trách nhiệm thi hành Quyết định số 531/QĐ-ĐHCN của Trường Đại học Công nghệ?,"Các Trưởng phòng ban, các sinh viên/học viên/nghiên cứu sinh, các Thủ trưởng đơn vị và các cá nhân có liên quan chịu trách nhiệm thi hành Quyết định này."
