question,answer
Tên ngành đào tạo bằng tiếng Việt của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là gì?,Công nghệ Thông tin
Tên ngành đào tạo bằng tiếng Anh của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là gì?,Information Technology
Mã số ngành đào tạo của ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là gì?,7480201
Danh hiệu tốt nghiệp của sinh viên tốt nghiệp ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là gì?,Cử nhân
Thời gian đào tạo ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là bao lâu?,4 năm
Văn bằng tốt nghiệp ngành Công nghệ Thông tin chất lượng cao bằng tiếng Việt tại Trường Đại học Công nghệ là gì?,Cử nhân ngành Công nghệ Thông tin (Chương trình đào tạo chất lượng cao)
Văn bằng tốt nghiệp ngành Công nghệ Thông tin chất lượng cao bằng tiếng Anh tại Trường Đại học Công nghệ là gì?,The Degree of Bachelor in Information Technology (Honors Program)
Trường Đại học Công nghệ trang bị kiến thức gì cho sinh viên ngành Công nghệ Thông tin chất lượng cao?,Kiến thức cơ bản và chuyên sâu về Công nghệ Thông tin.
Sinh viên tốt nghiệp ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ có những kỹ năng gì?,Kỹ năng thực hành cao trong hầu hết các lĩnh vực của Công nghệ Thông tin.
Trường Đại học Công nghệ đào tạo kỹ năng gì cho sinh viên ngành Công nghệ Thông tin chất lượng cao về thái độ?,Kỹ năng làm việc theo nhóm và kỹ năng giao tiếp.
Định hướng Công nghệ phần mềm trang bị kiến thức gì cho sinh viên ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ?,Kiến thức cơ bản và chuyên sâu về Công nghệ phần mềm.
Định hướng Hệ thống thông tin trang bị kiến thức gì cho sinh viên ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ?,Kiến thức cơ bản và chuyên sâu về Hệ thống thông tin.
Định hướng Mạng và truyền thông máy tính trang bị kiến thức gì cho sinh viên ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ?,Kiến thức cơ bản và chuyên sâu về Mạng và truyền thông máy tính.
Hình thức tuyển sinh của Trường Đại học Công nghệ là gì?,Theo quy định của Đại học Quốc gia Hà Nội.
Dự kiến qui mô tuyển sinh ngành Công nghệ Thông tin chất lượng cao của Trường Đại học Công nghệ là bao nhiêu?,60 sinh viên/năm.
