question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu tại Trường Đại học Công nghệ là bao nhiêu?,"150 tín chỉ (chưa tính các học phần Giáo dục thể chất, Giáo dục Quốc phòng – An ninh, Kỹ năng bổ trợ)."
Số tín chỉ khối kiến thức chung của chương trình đào tạo ngành Mạng máy tính và truyền thông dữ liệu tại Trường Đại học Công nghệ là bao nhiêu?,"26 tín chỉ (chưa tính các học phần Giáo dục thể chất, Giáo dục Quốc phòng – An ninh, Kỹ năng bổ trợ)."
Học phần Kinh tế chính trị Mác-Lênin của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Triết học Mác – Lênin.
Học phần Giải tích 2 của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Giải tích 1.
Học phần Tín hiệu và hệ thống của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Giải tích 1.
Học phần Cấu trúc dữ liệu và giải thuật của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Lập trình nâng cao của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Kiến trúc máy tính của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Mạng máy tính của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Lập trình hướng đối tượng của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Công nghệ phần mềm của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Nhập môn lập trình.
Học phần Lý thuyết thông tin của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Xác suất thống kê.
Học phần Mạng không dây của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Mạng máy tính.
Học phần An toàn và an ninh mạng của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Mạng máy tính.
Học phần Quản trị mạng của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,Mạng máy tính.
