question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Trí tuệ nhân tạo là bao nhiêu?,124 tín chỉ.
Sinh viên ngành Trí tuệ nhân tạo cần học bao nhiêu tín chỉ khối kiến thức chung?,16 tín chỉ.
Sinh viên ngành Trí tuệ nhân tạo cần học bao nhiêu tín chỉ khối kiến thức ngành?,44 tín chỉ.
Sinh viên ngành Trí tuệ nhân tạo cần thực tập doanh nghiệp bao nhiêu tín chỉ?,3 tín chỉ.
Sinh viên ngành Trí tuệ nhân tạo cần làm khóa luận tốt nghiệp bao nhiêu tín chỉ?,7 tín chỉ.
"Học phần ""Triết học Mác - Lênin"" có mã học phần là gì?",PHI1006.
"Học phần ""Kinh tế chính trị Mác - Lênin"" yêu cầu học phần tiên quyết nào?",PHI1006.
"Học phần ""Đại số"" có bao nhiêu tín chỉ?",4 tín chỉ.
"Học phần ""Giải tích 2"" yêu cầu học phần tiên quyết nào?",MAT1041.
"Học phần ""Cấu trúc dữ liệu và giải thuật"" yêu cầu học phần tiên quyết nào?",INT1008.
"Học phần ""Nhập môn trí tuệ nhân tạo"" có mã học phần là gì?",AIT1001.
"Học phần ""Lập trình xử lí dữ liệu với Python"" yêu cầu học phần tiên quyết nào?",INT1008.
"Học phần ""Học máy"" yêu cầu học phần tiên quyết nào?",MAT1101 và INT2210.
"Học phần ""Thực tập doanh nghiệp"" có mã học phần là gì?",AIT4002.
Sinh viên ngành Trí tuệ nhân tạo có thể chọn học phần bổ trợ thuộc ngành nào khác không?,"Có, sinh viên có thể chọn 5 tín chỉ thuộc các CTĐT khác của Trường Đại học Công nghệ hoặc của các đơn vị đào tạo khác trong ĐHQGHN."
