question,answer
Chương trình đào tạo ngành Vật lý kỹ thuật của Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?,"135 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, kĩ năng bổ trợ)."
Khối kiến thức chung của chương trình đào tạo ngành Vật lý kỹ thuật tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,26 tín chỉ.
Khối kiến thức ngành của chương trình đào tạo ngành Vật lý kỹ thuật tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,67 tín chỉ.
Sinh viên ngành Vật lý Kỹ thuật tại Trường Đại học Công nghệ cần hoàn thành bao nhiêu tín chỉ kiến thức bắt buộc thuộc khối kiến thức ngành?,41 tín chỉ.
Sinh viên ngành Vật lý Kỹ thuật tại Trường Đại học Công nghệ cần hoàn thành bao nhiêu tín chỉ cho khóa luận tốt nghiệp hoặc các học phần thay thế?,7 tín chỉ.
Học phần Triết học Mác – Lênin của Trường Đại học Công nghệ có mã học phần là gì?,PHI1006.
Học phần Kinh tế chính trị Mác – Lênin của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,PHI1006.
Học phần Tiếng Anh B1 của Trường Đại học Công nghệ có bao nhiêu giờ tự học?,20 giờ.
Học phần Giải tích 2 của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,MAT1041 (Giải tích 1).
Học phần Vật lý đại cương 2 của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,EPN1095 (Vật lý đại cương 1).
Học phần Cơ – Nhiệt của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,EPN1095 (Vật lý đại cương 1).
Học phần Vật lý lượng tử của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,EPN1096 (Vật lý đại cương 2).
Học phần Các phương pháp phân tích vật liệu của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,EPN2029 (Khoa học vật liệu đại cương).
Học phần Ứng dụng trí tuệ nhân tạo trong Vật lý của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,INT1008 (Nhập môn lập trình) và EPN2055 (Điện và Quang).
Học phần Vật lý bán dẫn và linh kiện của Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,EPN2029 (Khoa học vật liệu đại cương) và EPN2062 (Vật lý chất rắn).
