question,answer
Văn bản này đề cập đến công văn nào của UBND Thành phố Hà Nội?,Công văn số 539/UBND-KGVX ngày 19/02/2025.
Văn bản này đề cập đến công văn nào của Sở Y tế Hà Nội?,Công văn số 480/SYT-NVY ngày 07/02/2025.
Văn bản này khuyến cáo người học nên làm gì khi đến nơi tập trung đông người?,Đeo khẩu trang.
Văn bản này khuyến cáo người học nên làm gì sau khi hắt hơi?,Che miệng.
"Văn bản này khuyến cáo người học nên làm gì hàng ngày để vệ sinh mũi, họng?",Rửa bằng nước muối.
Văn bản này khuyến cáo người học nên làm gì để nâng cao thể trạng?,Ăn uống đủ chất và tăng cường vận động.
Văn bản này khuyến cáo người học nên làm gì đối với các bệnh có vắc xin phòng bệnh?,Chủ động thực hiện tiêm vắc xin.
"Văn bản này khuyến cáo người học nên làm gì khi có biểu hiện bệnh như ho, sốt?",Đến ngay cơ sở y tế thuộc Bệnh viện ĐHQGHN để được khám.
Trang tin điện tử nào của Bộ Y tế được đề cập trong văn bản để lựa chọn tài liệu truyền thông về các bệnh truyền nhiễm?,Trang tin điện tử của Trung tâm Truyền thông GDSK Trung ương.
"Trang tin điện tử nào của Bộ Y tế được đề cập trong văn bản để tham khảo tài liệu và thông tin cụ thể, các khuyến cáo phòng các bệnh truyền nhiễm và tiêm chủng phòng bệnh?",Trang tin điện tử của Cục Y tế dự phòng.
Người học nên thông báo cho phòng ban nào của Trường Đại học Công nghệ nếu phát hiện sớm dịch bệnh trong nhà trường?,Phòng Công tác sinh viên.
"Văn bản này đề cập đến trang thông tin điện tử nào của thành phố Hà Nội để xem video khuyến cáo, hướng dẫn phòng chống các dịch bệnh truyền nhiễm?",Trang thông tin điện tử của Trung tâm Kiểm soát bệnh tật thành phố Hà Nội.
Bệnh viện nào được khuyến cáo trong văn bản dành cho người học khi có biểu hiện bệnh?,Bệnh viện Đại học Quốc gia Hà Nội.
Địa chỉ trang Youtube nào được đề cập trong văn bản để xem clip phòng chống dịch bệnh mùa Đông – Xuân?,https://www.youtube.com/watch?v=xoSP63lHrZA&t=19s
Nhà trường đề nghị người học thực hiện bao nhiêu nội dung để phòng chống dịch bệnh?,5 nội dung.
