question,answer
Chương trình đào tạo ngành Hệ thống thông tin của Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?,136 tín chỉ.
Khối kiến thức chung của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,26 tín chỉ.
Khối kiến thức chung theo lĩnh vực của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,19 tín chỉ.
Khối kiến thức chung cho khối ngành của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,10 tín chỉ.
Khối kiến thức chung cho nhóm ngành của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,30 tín chỉ.
Khối kiến thức ngành của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,51 tín chỉ.
Khối kiến thức bắt buộc của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,19 tín chỉ.
Khối kiến thức tự chọn của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,20 tín chỉ.
Khối kiến thức bổ trợ của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,05 tín chỉ.
Khóa luận tốt nghiệp của chương trình đào tạo ngành Hệ thống thông tin tại Trường Đại học Công nghệ bao gồm bao nhiêu tín chỉ?,07 tín chỉ.
Học phần nào là học phần tiên quyết của môn Kinh tế chính trị Mác – Lênin tại Trường Đại học Công nghệ?,Triết học Mác – Lênin.
Học phần nào là học phần tiên quyết của môn Giải tích 2 tại Trường Đại học Công nghệ?,Giải tích 1.
Học phần nào là học phần tiên quyết của môn Tín hiệu và hệ thống tại Trường Đại học Công nghệ?,Giải tích 1.
Học phần nào là học phần tiên quyết của môn Cấu trúc dữ liệu và giải thuật tại Trường Đại học Công nghệ?,Nhập môn lập trình.
Sinh viên có thể thay thế khóa luận tốt nghiệp bằng những học phần nào tại Trường Đại học Công nghệ?,Dự án (bắt buộc) và 3 tín chỉ từ danh sách các học phần tự chọn.
