question,answer
Tên đầy đủ của trường là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
Ngành Công nghệ Nông nghiệp thuộc lĩnh vực nào?,Thuộc lĩnh vực công nghệ và công nghệ nông nghiệp.
Sinh viên tốt nghiệp ngành Công nghệ Nông nghiệp có thể học lên bậc học nào?,"Thạc sĩ, tiến sĩ."
Sinh viên tốt nghiệp ngành Công nghệ Nông nghiệp có thể học ở đâu?,"Các trường đại học, viện nghiên cứu trong nước và quốc tế."
Chuẩn đầu ra tiếng Anh của sinh viên ngành Công nghệ Nông nghiệp là bậc mấy?,Bậc 3 theo khung trình độ Quốc gia.
Sinh viên tốt nghiệp ngành Công nghệ Nông nghiệp có những nhóm vị trí việc làm nào?,"Cán bộ kỹ thuật, cán bộ quản lý, nghiên cứu viên và giảng viên."
Cán bộ kỹ thuật ngành Công nghệ Nông nghiệp có thể làm việc ở đâu?,"Các trang trại, doanh nghiệp sản xuất và kinh doanh thiết bị nông nghiệp công nghệ cao."
Cán bộ quản lý ngành Công nghệ Nông nghiệp có thể làm việc ở đâu?,Các sở/bộ ban ngành.
Sinh viên ngành Công nghệ Nông nghiệp cần trang bị những tư duy nào?,"Tư duy phân tích, tư duy phản biện và tư duy sáng tạo."
Sinh viên tốt nghiệp ngành Công nghệ Nông nghiệp có cần tuân thủ pháp luật không?,Có.
Sinh viên tốt nghiệp ngành Công nghệ Nông nghiệp cần có trách nhiệm gì trong công việc?,"Thực hiện nhiệm vụ và các hoạt động sản xuất nông nghiệp an toàn, bền vững."
Ngành Công nghệ Nông nghiệp có trang bị kỹ năng làm việc nhóm không?,Có.
Sinh viên ngành Công nghệ Nông nghiệp có được học về tin học không?,"Có, với học phần Tin học cơ sở."
Sinh viên ngành Công nghệ Nông nghiệp có được học về lập trình không?,"Có, với học phần Nhập môn lập trình."
Sinh viên ngành Công nghệ Nông nghiệp có được học về công nghệ sinh học không?,"Có, với học phần Công nghệ sinh học."
