question,answer
Trang web chính thức của Trường Đại học Công nghệ là gì?,Không có thông tin trong văn bản.
Văn bản này nói về chương trình đào tạo của ngành nào tại Trường Đại học Công nghệ?,Ngành Vật lý kỹ thuật.
Văn bản này đề cập đến những khóa nào của ngành Vật lý kỹ thuật tại Trường Đại học Công nghệ?,"QH-2022 trở đi, QH-2019 trở đi, QH-2015 đến QH-2018."
Văn bản này có thông tin về địa chỉ của Trường Đại học Công nghệ không?,"Không, văn bản chỉ đề cập đến tên trường. Tuy nhiên dựa vào thông tin tìm kiếm được, Trường Đại học Công nghệ có địa chỉ tại 144 Xuân Thủy, Cầu Giấy, Hà Nội."
Văn bản này có cung cấp số điện thoại liên hệ của Trường Đại học Công nghệ không?,Không có thông tin trong văn bản.
Văn bản này có cung cấp địa chỉ email của Trường Đại học Công nghệ không?,Không có thông tin trong văn bản.
Nội dung chính của văn bản về ngành Vật lý kỹ thuật tại Trường Đại học Công nghệ là gì?,"Giới thiệu chung, chuẩn đầu ra và nội dung chương trình đào tạo."
Văn bản này dành cho những ai quan tâm đến chương trình đào tạo nào của Trường Đại học Công nghệ?,Chương trình đào tạo ngành Vật lý kỹ thuật.
"Từ khoá ""Univeristy of Engineering and Technology"" dùng để chỉ trường nào?","Trường Đại học Công nghệ, ĐHQGHN."
Văn bản này có đề cập đến thông tin tuyển sinh của Trường Đại học Công nghệ không?,Không có thông tin trong văn bản.
