question,answer
Tên đầy đủ của trường là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
Trang web của Trường Đại học Công nghệ là gì?,uet.vnu.edu.vn
Văn bản này cung cấp thông tin về chương trình đào tạo nào?,Chương trình đào tạo ngành Công nghệ Nông nghiệp.
Chương trình đào tạo ngành Công nghệ Nông nghiệp trong văn bản dành cho khoá nào?,QH-2022 trở đi và QH-2019 trở đi.
Văn bản có đề cập đến chuẩn đầu ra của chương trình đào tạo nào không?,"Có, chương trình đào tạo ngành Công nghệ Nông nghiệp."
Nội dung của chương trình đào tạo ngành Công nghệ Nông nghiệp bao gồm những gì?,"Giới thiệu chung, chuẩn đầu ra và nội dung chi tiết chương trình."
Bài viết này nói về chương trình đào tạo của cấp bậc đào tạo nào của ngành Công nghệ Nông nghiệp?,Bài viết không nói rõ về cấp bậc đào tạo.
Trường Đại học Công nghệ có đào tạo ngành Công nghệ Nông nghiệp không?,Có.
Nội dung trên trang web Trường Đại học Công nghệ có thông tin tuyển sinh không?,"Không, chỉ đề cập đến chương trình đào tạo."
Bài viết này cung cấp thông tin về chương trình đào tạo hệ chính quy hay hệ khác của ngành Công nghệ Nông nghiệp?,Bài viết không nêu rõ hệ đào tạo.
Thông tin về học phí ngành Công nghệ Nông nghiệp có được đề cập trong bài viết này không?,Không.
Bài viết có đề cập đến cơ hội việc làm sau khi tốt nghiệp ngành Công nghệ Nông nghiệp không?,Không.
Văn bản này có phải là thông báo tuyển sinh chính thức của Trường Đại học Công nghệ không?,"Không, đây là thông tin về chương trình đào tạo."
Đối tượng nào nên tham khảo chương trình đào tạo ngành Công nghệ Nông nghiệp này?,Sinh viên các khóa QH-2022 trở đi và QH-2019 trở đi quan tâm đến ngành này.
Thông tin liên hệ của khoa/bộ môn phụ trách ngành Công nghệ Nông nghiệp có được cung cấp trong bài viết không?,Không.
