question,answer
"Tổng số tín chỉ của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ là bao nhiêu?","152 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, kĩ năng bổ trợ)."
"Khối kiến thức chung của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?","21 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, kĩ năng bổ trợ)."
"Sinh viên ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ cần học bao nhiêu tín chỉ khối kiến thức chung theo lĩnh vực?",19 tín chỉ
"Khối kiến thức chung theo khối ngành của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ là bao nhiêu tín chỉ?",10 tín chỉ
"Số tín chỉ của khối kiến thức theo nhóm ngành trong chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ là bao nhiêu?",29 tín chỉ
"Khối kiến thức ngành của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?",73 tín chỉ
"Sinh viên ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ cần hoàn thành bao nhiêu tín chỉ bắt buộc của khối kiến thức ngành?",26 tín chỉ
"Số tín chỉ tự chọn của khối kiến thức ngành trong chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ là bao nhiêu?",24 tín chỉ
"Khối kiến thức ngành của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ có bao nhiêu tín chỉ bổ trợ?",05 tín chỉ
"Thực tập và tốt nghiệp trong chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?",18 tín chỉ
"Học phần ""Triết học Mác – Lênin"" của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ có mã học phần là gì?",PHI1006
"Học phần ""Kinh tế chính trị Mác – Lênin"" của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?",PHI1006
"Học phần ""Giải tích 2"" của chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?",MAT1041
"""Giới thiệu về Hàng không Vũ trụ"" là tên tiếng Việt của học phần nào trong chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ?",AER1001
"Mã học phần của học phần ""Đồ án tốt nghiệp"" trong chương trình đào tạo ngành Công nghệ Hàng không Vũ trụ, Trường Đại học Công nghệ là gì?",AER4050
