question,answer
Ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?,159 tín chỉ.
Khối kiến thức chung của ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"29 tín chỉ (không tính các học phần Giáo dục thể chất, Giáo dục quốc phòng – an ninh và Kĩ năng bổ trợ)."
Khối kiến thức ngành của ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,76 tín chỉ.
Sinh viên ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ phải thực tập bao nhiêu tín chỉ?,6 tín chỉ.
Đồ án tốt nghiệp của ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,10 tín chỉ.
"Học phần ""Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 1"" tại Trường Đại học Công nghệ có mã học phần là gì?",PHI1004.
"Học phần ""Tư tưởng Hồ Chí Minh"" tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?",PHI1005.
"Học phần ""Tiếng Anh cơ sở 2"" tại Trường Đại học Công nghệ có bao nhiêu giờ tự học?",50 giờ.
"Học phần ""Cơ học môi trường liên tục"" tại Trường Đại học Công nghệ thuộc khối kiến thức nào?",Khối kiến thức theo khối ngành.
"Học phần ""Cơ học đất"" tại Trường Đại học Công nghệ thuộc khối kiến thức nào?",Khối kiến thức theo nhóm ngành.
"Học phần ""Nền và móng"" tại Trường Đại học Công nghệ thuộc khối kiến thức nào?",Khối kiến thức ngành bắt buộc.
"Học phần ""Pháp luật trong xây dựng – giao thông"" tại Trường Đại học Công nghệ thuộc khối kiến thức nào?",Khối kiến thức bổ trợ.
Chuyên ngành xây dựng dân dụng và công nghiệp thuộc ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu bao nhiêu tín chỉ?,32 tín chỉ.
"Học phần ""Thiết kế nhà bê tông cốt thép"" tại Trường Đại học Công nghệ thuộc chuyên ngành nào?",Chuyên ngành xây dựng dân dụng và công nghiệp.
Đồ án tốt nghiệp của ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ có mã học phần là gì?,CTE4050.
