question,answer
Tên đầy đủ của UET là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
Website chính thức của Trường Đại học Công nghệ là gì?,(Cần nội dung văn bản để xác định chính xác URL)
Trường Đại học Công nghệ trực thuộc đại học quốc gia nào?,Đại học Quốc gia Hà Nội.
Trường Đại học Công nghệ có đào tạo ngành Công nghệ Thông tin không?,(Cần nội dung văn bản để xác nhận)
Văn bằng tốt nghiệp ngành Công nghệ Thông tin tại Trường Đại học Công nghệ là gì?,(Cần nội dung văn bản để xác nhận)
Thời gian đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ là bao lâu?,(Cần nội dung văn bản để xác nhận)
Địa chỉ của Trường Đại học Công nghệ ở đâu?,"(Cần nội dung văn bản để xác nhận, thông thường là 144 Xuân Thủy, Cầu Giấy, Hà Nội)"
Trường Đại học Công nghệ có những hình thức đào tạo nào?,(Cần nội dung văn bản để xác nhận)
Phương thức tuyển sinh của Trường Đại học Công nghệ là gì?,(Cần nội dung văn bản để xác nhận)
Trường Đại học Công nghệ có xét tuyển bằng học bạ không?,(Cần nội dung văn bản để xác nhận)
