question,answer
Tên đầy đủ của trường đào tạo ngành Cơ kỹ thuật được đề cập là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
"Sau khi tốt nghiệp ngành Cơ kỹ thuật, sinh viên có thể đảm nhiệm vị trí việc làm nào trong lĩnh vực xây dựng?",Kỹ sư tại các công trình xây dựng.
Sinh viên tốt nghiệp ngành Cơ kỹ thuật có thể làm việc ở vị trí nào liên quan đến nghiên cứu và giảng dạy?,Nghiên cứu viên và giảng viên.
Sinh viên tốt nghiệp ngành Cơ kỹ thuật có khả năng học lên bậc học nào?,Bậc sau đại học các chuyên ngành thuộc lĩnh vực Cơ kỹ thuật.
Chuẩn đầu ra PLO8 của ngành Cơ kỹ thuật đề cập đến khả năng gì?,Khả năng giao tiếp bằng tiếng Anh tương đương trình độ bậc 3 (theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam).
Chuẩn đầu ra PLO14 của ngành Cơ kỹ thuật đề cập đến điều gì?,Vận dụng các nguyên tắc đạo đức và cam kết tuân thủ đạo đức nghề nghiệp.
Chuẩn đầu ra PLO3 của ngành Cơ kỹ thuật thể hiện khả năng gì của sinh viên?,"Khả năng xác định, xây dựng và giải quyết các vấn đề kỹ thuật phức tạp."
Chuẩn đầu ra PLO5 của ngành Cơ kỹ thuật thể hiện khả năng gì của sinh viên?,"Khả năng sử dụng các kiến thức chuyên sâu của Cơ kỹ thuật để xác định; phân tích, nghiên cứu và đề xuất giải pháp giải quyết các vấn đề thực tế thuộc lĩnh vực Cơ kỹ thuật."
Ngành Cơ kỹ thuật trang bị cho sinh viên những kiến thức cơ bản nào được đề cập trong chuẩn đầu ra PLO2?,"Kiến thức cơ bản của Toán học, Khoa học tự nhiên, Công nghệ thông tin."
Sinh viên tốt nghiệp ngành Cơ kỹ thuật có thể làm việc tại các nhà máy nào?,"Nhà máy cơ khí chế tạo, nhà máy thủy điện, điện hạt nhân."
Kỹ năng nào được thể hiện trong chuẩn đầu ra PLO11 của ngành Cơ kỹ thuật?,Kỹ năng giao tiếp hiệu quả trong các hoạt động kỹ thuật phức tạp.
"Sau khi tốt nghiệp ngành Cơ kỹ thuật, sinh viên có thể làm việc ở vị trí nào liên quan đến kinh doanh?","Chuyên viên phân tích, tư vấn và kinh doanh."
Chuẩn đầu ra PLO9 của ngành Cơ kỹ thuật thể hiện kỹ năng gì?,"Kỹ năng kỹ thuật, kỹ năng tự học và nghiên cứu độc lập."
"Sau khi tốt nghiệp ngành Cơ kỹ thuật, sinh viên có thể làm việc ở vị trí nào trong lĩnh vực dầu khí?","Kỹ sư kỹ thuật, thiết kế, quản lý nhóm, dự án."
Chuẩn đầu ra PLO12 của ngành Cơ kỹ thuật đề cập đến khả năng gì của sinh viên?,Có khả năng làm việc độc lập hoặc làm việc theo nhóm trong điều kiện làm việc thay đổi hoặc môi trường có áp lực cao.
