question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Cơ kỹ thuật là bao nhiêu?,155 tín chỉ.
Khối kiến thức chung của chương trình đào tạo ngành Cơ kỹ thuật chiếm bao nhiêu tín chỉ?,"29 tín chỉ (Không tính các học phần GDTC, GDQP-AN và Kĩ năng bổ trợ)."
Khối kiến thức theo lĩnh vực của chương trình đào tạo ngành Cơ kỹ thuật chiếm bao nhiêu tín chỉ?,18 tín chỉ.
Khối kiến thức theo khối ngành của chương trình đào tạo ngành Cơ kỹ thuật chiếm bao nhiêu tín chỉ?,6 tín chỉ.
Khối kiến thức theo nhóm ngành của chương trình đào tạo ngành Cơ kỹ thuật chiếm bao nhiêu tín chỉ?,22 tín chỉ.
Khối kiến thức ngành của chương trình đào tạo ngành Cơ kỹ thuật chiếm bao nhiêu tín chỉ?,80 tín chỉ.
Học phần Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 1 thuộc khối kiến thức nào của ngành Cơ kỹ thuật?,Khối kiến thức chung.
Học phần Đại số thuộc khối kiến thức nào của ngành Cơ khí thuật?,Khối kiến thức theo lĩnh vực.
Học phần Cơ học kỹ thuật 1 thuộc khối kiến thức nào của ngành Cơ kỹ thuật?,Khối kiến thức theo nhóm ngành.
Học phần Cơ học môi trường liên tục thuộc khối kiến thức nào của ngành Cơ kỹ thuật?,Khối kiến thức ngành bắt buộc.
Học phần Khoa học quản lý đại cương thuộc khối kiến thức nào của ngành Cơ kỹ thuật?,Khối kiến thức bổ trợ.
Sinh viên học ngành Cơ khí thuật cần hoàn thành bao nhiêu tín chỉ đồ án tốt nghiệp?,10 tín chỉ.
Học phần Động lực học sông và đồ án thuộc khối kiến thức định hướng chuyên sâu nào của ngành Cơ khí thuật?,Thủy khí công nghiệp và môi trường.
Học phần Thủy động lực học – môi trường biển thuộc khối kiến thức định hướng chuyên sâu nào của ngành Cơ khí thuật?,Cơ học kỹ thuật biển.
Học phần Nhập môn cơ điện tử thuộc khối kiến thức định hướng chuyên sâu nào của ngành Cơ khí thuật?,Cơ điện tử.
