question,answer
Trường Đại học Công nghệ ĐHQGHN đào tạo ngành nào trong văn bản trên?,Kỹ thuật máy tính
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính cần có kiến thức về những lĩnh vực nào?,"Khoa học xã hội, khoa học chính trị và pháp luật, văn hóa, xã hội và nhân văn, rèn luyện thể chất và quốc phòng."
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính cần có kỹ năng ngoại ngữ ở mức nào?,Tương đương trình độ 3/6 Khung năng lực ngoại ngữ Việt Nam.
"Sau khi tốt nghiệp, sinh viên ngành Kỹ thuật máy tính có thể làm những công việc gì?","Kỹ sư thiết kế, kinh doanh, vận hành, khai thác, tư vấn; quản lý dự án, doanh nhân công nghệ; giảng viên/trợ giảng, nghiên cứu viên."
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính có thể học lên sau đại học những ngành nào?,"Kỹ thuật máy tính, Công nghệ thông tin, Kỹ thuật điện tử, Kỹ thuật viễn thông, Kỹ thuật Robot, Kỹ thuật Cơ điện tử, Kỹ thuật điều khiển và tự động hóa."
Chuẩn đầu ra PLO4 của ngành Kỹ thuật máy tính đề cập đến kiến thức chuyên sâu về lĩnh vực nào?,Điện tử và khoa học máy tính.
Chuẩn đầu ra PLO5 của ngành Kỹ thuật máy tính đề cập đến kỹ năng gì?,"Phát hiện, mô tả, phản biện vấn đề và đề xuất giải pháp."
Chuẩn đầu ra PLO7 của ngành Kỹ thuật máy tính đề cập đến kỹ năng gì?,"Giao tiếp hiệu quả, lập kế hoạch, điều phối, quản lý nhóm làm việc hiệu quả."
Chuẩn đầu ra PLO10 của ngành Kỹ thuật máy tính đề cập đến ý thức gì?,Ý thức đóng góp tạo ra những sản phẩm có giá trị phục vụ cộng đồng và phát triển lĩnh vực chuyên môn.
Chuẩn đầu ra PLO11 của ngành Kỹ thuật máy tính yêu cầu sinh viên tuân thủ điều gì?,"Pháp luật, đạo đức nghề nghiệp."
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính cần có kỹ năng gì liên quan đến dữ liệu?,Phân tích dữ liệu và kết quả.
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính có thể làm việc trong lĩnh vực nào liên quan đến phần cứng?,"Thiết kế và chế tạo phần cứng, lập trình nhúng, IoT, các hệ thống thông minh."
Sinh viên tốt nghiệp ngành Kỹ thuật máy tính cần có khả năng gì liên quan đến quan điểm cá nhân?,Bảo vệ được quan điểm cá nhân.
Sinh viên ngành Kỹ thuật máy tính cần có khả năng làm việc như thế nào với đồng nghiệp?,Hỗ trợ đồng nghiệp.
Sinh viên ngành Kỹ thuật máy tính cần có khả năng gì liên quan đến việc tự đánh giá?,Tự định hướng và đưa ra kết luận chuyên môn.
