question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Kỹ thuật Năng lượng tại Trường Đại học Công nghệ là bao nhiêu?,156 tín chỉ
Khối kiến thức chung trong chương trình đào tạo ngành Kỹ thuật Năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"29 tín chỉ (Không tính các học phần GDTC, GDQP-AN và Kỹ năng bổ trợ)"
Khối kiến thức ngành trong chương trình đào tạo ngành Kỹ thuật Năng lượng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,83 tín chỉ
Sinh viên ngành Kỹ thuật Năng lượng tại Trường Đại học Công nghệ phải hoàn thành bao nhiêu tín chỉ học phần bắt buộc thuộc khối kiến thức ngành?,49 tín chỉ
Sinh viên ngành Kỹ thuật Năng lượng tại Trường Đại học Công nghệ phải hoàn thành bao nhiêu tín chỉ cho đồ án tốt nghiệp hoặc các học phần thay thế?,10 tín chỉ
Môn học Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 1 có mã học phần là gì tại Trường Đại học Công nghệ?,PHI1004
Môn học Tư tưởng Hồ Chí Minh có mã học phần là gì tại Trường Đại học Công nghệ?,POL1001
Môn học Đường lối cách mạng của Đảng Cộng sản Việt Nam có bao nhiêu tín chỉ tại Trường Đại học Công nghệ?,3 tín chỉ
Môn học Đại số có mã học phần là gì tại Trường Đại học Công nghệ?,MAT1093
Môn học Giải tích 1 có bao nhiêu giờ thực hành tại Trường Đại học Công nghệ?,15 giờ
Môn học Xác suất thống kê ứng dụng có mã học phần là gì tại Trường Đại học Công nghệ?,EMA2050
Môn học Nguyên lý biến đổi năng lượng yêu cầu học phần tiên quyết nào tại Trường Đại học Công nghệ?,EMA2038
Môn học Kỹ thuật lạnh và điều hòa không khí yêu cầu học phần tiên quyết nào tại Trường Đại học Công nghệ?,EMA2038
Môn học Bức xạ và biến đổi năng lượng mặt trời yêu cầu học phần tiên quyết nào tại Trường Đại học Công nghệ?,EPN2014
Sinh viên cần hoàn thành bao nhiêu tín chỉ các học phần tự chọn thuộc kiến thức định hướng chuyên sâu về Quản lý và An toàn năng lượng tại Trường Đại học Công nghệ?,6/12 tín chỉ
