question,answer
Sinh viên tốt nghiệp ngành Truyền thông và Mạng máy tính cần có kiến thức gì về lý luận chính trị?,Hiểu được những nguyên lý cơ bản của Chủ nghĩa Mác Lênin và đường lối cách mạng của Đảng Cộng sản Việt Nam.
Sinh viên tốt nghiệp ngành Truyền thông và Mạng máy tính cần đạt trình độ ngoại ngữ tối thiểu nào?,Tối thiểu tương đương bậc 3 theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam.
Ngành Truyền thông và Mạng máy tính trang bị cho sinh viên kiến thức gì về Vật lý?,"Các kiến thức cơ bản về Vật lý cơ, nhiệt, điện và quang."
Sinh viên ngành Truyền thông và Mạng máy tính cần nắm vững kiến thức gì về cấu trúc dữ liệu?,"Kiến thức liên quan đến mảng, danh sách liên kết, hàng đợi, ngăn xếp, cây nhị phân, bảng băm."
Sinh viên ngành Truyền thông và Mạng máy tính cần có kỹ năng gì liên quan đến lập trình hướng đối tượng?,"Sử dụng được một ngôn ngữ lập trình hướng đối tượng, hiểu các khái niệm và viết được chương trình phần mềm theo phương pháp hướng đối tượng."
Sinh viên ngành Truyền thông và Mạng máy tính cần hiểu biết những gì về mạng máy tính?,"Các khái niệm cơ bản về mạng máy tính, các bộ phận, các giao thức, cách thức truyền dữ liệu trên mạng."
"Sinh viên ngành Truyền thông và Mạng máy tính cần có kiến thức chuyên sâu gì theo định hướng ""Mạng máy tính""?","Kiến thức về quản trị các hệ thống/dịch vụ mạng, các nguyên lý hoạt động của các thiết bị mạng."
"Sinh viên ngành Truyền thông và Mạng máy tính cần có kiến thức chuyên sâu gì theo định hướng ""Truyền thông""?","Kiến thức về các phương thức truyền thông di động, truyền thông vô tuyến, truyền thông quang."
Người học ngành Truyền thông và Mạng máy tính có thể làm những công việc gì sau khi tốt nghiệp?,"Kỹ sư thiết kế và triển khai các hệ thống mạng, viễn thông và các dịch vụ mạng."
Sinh viên tốt nghiệp ngành Truyền thông và Mạng máy tính có thể học lên những bậc học nào?,"Thạc sỹ, tiến sĩ."
Sinh viên tốt nghiệp ngành Truyền thông và Mạng máy tính cần có phẩm chất đạo đức nào?,"Trung thực, lễ độ, khiêm tốn, nhiệt tình."
Ngành Truyền thông và Mạng máy tính trang bị cho sinh viên kỹ năng gì về giao tiếp?,"Kỹ năng giao tiếp bằng văn bản, giao tiếp điện tử, đa truyền thông."
Sinh viên tốt nghiệp ngành Truyền thông và Mạng máy tính cần có khả năng gì về tư duy?,"Có tư duy logic, tư duy phân tích, tổng hợp, tư duy toàn cục."
Ngành Truyền thông và Mạng máy tính trang bị cho sinh viên kỹ năng gì về làm việc nhóm?,Biết hợp tác với các thành viên khác trong nhóm và biết cách chia sẻ thông tin trong nhóm.
Mục tiêu của việc trang bị kiến thức về giáo dục thể chất và quốc phòng an ninh cho sinh viên ngành Truyền thông và Mạng máy tính là gì?,"Củng cố và tăng cường sức khỏe, hiểu về đường lối quân sự và nhiệm vụ công tác quốc phòng – an ninh."
