question,answer
Sinh viên tốt nghiệp ngành Kỹ thuật năng lượng có thể làm việc ở vị trí nào liên quan đến năng lượng tái tạo?,"Vị trí phát triển và triển khai các nguồn năng lượng tái tạo như năng lượng mặt trời, năng lượng gió, năng lượng từ nước, hay năng lượng sinh học."
Kỹ sư quản lý năng lượng làm gì?,Phân tích và cải thiện hiệu suất năng lượng của các hệ thống và đề xuất các biện pháp tiết kiệm năng lượng.
Kỹ sư năng lượng đảm bảo điều gì trong hệ thống truyền tải và phân phối năng lượng?,Đảm bảo việc chuyển giao năng lượng từ các nguồn sản xuất đến người dùng cuối cùng một cách hiệu quả và ổn định.
Kỹ sư chuyên ngành quản lý dự án năng lượng có trách nhiệm gì?,Phối hợp với các bộ phận liên quan để đảm bảo các dự án được hoàn thành đúng tiến độ và đạt được hiệu quả kinh tế.
Chuyên viên nghiên cứu và phát triển năng lượng làm việc ở đâu?,"Trong các trung tâm nghiên cứu, trường đại học hoặc các công ty công nghệ."
Sinh viên tốt nghiệp ngành Kỹ thuật năng lượng có thể đảm nhiệm vị trí giảng viên ở đâu?,Tại các cơ sở giáo dục đào tạo phổ thông và đại học.
Người học sau tốt nghiệp ngành Kỹ thuật năng lượng thường làm việc ở đâu trong lĩnh vực tư vấn năng lượng?,Trong các công ty tư vấn hoặc công ty năng lượng.
Kỹ sư ngành Kỹ thuật năng lượng có thể học lên bậc cao học ở những chuyên ngành nào?,"Các chuyên ngành về năng lượng tái tạo, năng lượng truyền thống, vật liệu và linh kiện, khoa học vật liệu, vật lí ứng dụng…"
PLO1 của ngành Kỹ thuật năng lượng đề cập đến kiến thức gì?,"Kiến thức cơ bản về khoa học xã hội, về khoa học chính trị và pháp luật; về văn hóa, xã hội và nhân văn; về rèn luyện thể chất và quốc phòng."
PLO2 của ngành Kỹ thuật năng lượng đề cập đến kiến thức gì?,"Kiến thức cơ bản của Toán học, khoa học cơ bản, và CNTT để giải quyết các bài toán liên quan đến lĩnh vực kỹ thuật."
PLO3 của ngành Kỹ thuật năng lượng đề cập đến kiến thức gì?,Kiến thức cơ bản về quản lý điều hành hoạt động chuyên môn.
PLO10 của ngành Kỹ thuật năng lượng yêu cầu trình độ tiếng Anh như thế nào?,Tương đương trình độ bậc 3 (theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam).
PLO11 của ngành Kỹ thuật năng lượng yêu cầu khả năng gì?,"Có khả năng đề xuất giải pháp về lĩnh vực kỹ thuật Năng lượng bằng cách áp dụng các kiến thức khoa học, CNTT, các công cụ và công nghệ hiện đại."
PLO13 của ngành Kỹ thuật năng lượng yêu cầu khả năng gì?,"Có khả năng xây dựng kế hoạch và quản lý tiết kiệm năng lượng của mạng lưới phân phối và công ty, thiết kế và vận hành hệ thống cung cấp điện và năng lượng nhiệt và giải quyết các nhiệm vụ tài chính."
PLO19 của ngành Kỹ thuật năng lượng đề cập đến điều gì?,"Chủ động tuân thủ pháp luật, đạo đức nghề nghiệp; thể hiện (có) tính trung thực, chịu trách nhiệm cá nhân, tinh thần tự học, tự nghiên cứu, hỗ trợ đồng nghiệp"
