question,answer
Tên tiếng Việt của ngành Công nghệ Thông tin đào tạo tại Trường Đại học Công nghệ là gì?,Công nghệ Thông tin
Tên tiếng Anh của ngành Công nghệ Thông tin đào tạo tại Trường Đại học Công nghệ là gì?,Information Technology
Mã số ngành Công nghệ Thông tin đào tạo tại Trường Đại học Công nghệ là bao nhiêu?,7480201
Danh hiệu tốt nghiệp ngành Công nghệ Thông tin tại Trường Đại học Công nghệ là gì?,Cử nhân
Thời gian đào tạo ngành Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ là bao lâu?,4 năm
Văn bằng tốt nghiệp ngành Công nghệ Thông tin tại Trường Đại học Công nghệ được gọi là gì trong tiếng Việt?,Cử nhân ngành Công nghệ Thông tin (Chương trình đào tạo chất lượng cao)
Văn bằng tốt nghiệp ngành Công nghệ Thông tin tại Trường Đại học Công nghệ được gọi là gì trong tiếng Anh?,The Degree of Bachelor in Information Technology (Honors Program)
Chương trình Công nghệ Thông tin chất lượng cao của Trường Đại học Công nghệ hướng đến đào tạo nguồn nhân lực như thế nào?,"Cử nhân có trình độ chuyên môn cao về CNTT, có năng lực phát triển, triển khai và vận hành các hệ thống phần mềm và các giải pháp CNTT tiên tiến."
Chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ có bao nhiêu định hướng chuyên sâu?,4
Định hướng Công nghệ phần mềm của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ tập trung vào điều gì?,"Các phương pháp, công cụ và quy trình phát triển, quản lý và bảo trì hệ thống phần mềm."
Định hướng Hệ thống thông tin của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ trang bị kiến thức về vấn đề gì?,"Phát triển và vận hành các hệ thống thông tin cho việc quản lý kinh tế, hành chính và dịch vụ."
Định hướng Mạng và truyền thông máy tính của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ tập trung vào công nghệ nào?,Các công nghệ để phát triển và vận hành các hệ thống mạng và truyền thông máy tính.
Định hướng Khoa học máy tính của chương trình Công nghệ Thông tin chất lượng cao tại Trường Đại học Công nghệ tập trung vào vấn đề chuyên sâu nào?,"Học máy, xử lý ảnh và xử lý ngôn ngữ tự nhiên."
Trường Đại học Công nghệ áp dụng phương pháp dạy - học như thế nào trong chương trình Công nghệ Thông tin chất lượng cao?,Phương pháp dạy - học tiên tiến.
Thông tin tuyển sinh vào Trường Đại học Công nghệ được thực hiện theo quy chế của đơn vị nào?,"Bộ Giáo dục và Đào tạo, Đại học Quốc gia Hà Nội và Đề án tuyển sinh hằng năm của Trường Đại học Công nghệ."
