question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ là bao nhiêu?,135 tín chỉ
Khối kiến thức chung trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"29 tín chỉ (Không tính các học phần GDTC, GDQP-AN và Kĩ năng bổ trợ)"
"Học phần ""Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin 1"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức chung
"Số tín chỉ của học phần ""Đại số"" trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ là bao nhiêu?",4 tín chỉ
"Học phần ""Giải tích 1"" yêu cầu học phần tiên quyết nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Không có học phần tiên quyết
"Học phần ""Tín hiệu và hệ thống"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức theo khối ngành
"Học phần ""Cấu trúc dữ liệu và giải thuật"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức theo khối ngành
"Học phần ""Lập trình hướng đối tượng"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức theo nhóm ngành
"Học phần ""Kiến trúc máy tính"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức theo nhóm ngành
"Học phần ""Lập trình nâng cao"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức ngành (Các học phần bắt buộc)
"Học phần ""Hệ quản trị cơ sở dữ liệu"" yêu cầu học phần tiên quyết nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",INT2207 (Cơ sở dữ liệu)
"Học phần ""Thực tập chuyên ngành"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức ngành (Các học phần bắt buộc)
"Học phần ""Phương pháp tính"" yêu cầu học phần tiên quyết nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",MAT1093 (Đại số) và MAT1042 (Giải tích 2)
"Học phần ""Kiểm thử và đảm bảo chất lượng phần mềm"" yêu cầu học phần tiên quyết nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",INT2204 (Lập trình hướng đối tượng)
"Học phần ""Khóa luận tốt nghiệp"" thuộc khối kiến thức nào trong chương trình đào tạo ngành Công nghệ Thông tin tại Trường Đại học Công nghệ?",Khối kiến thức ngành (Khóa luận tốt nghiệp/Các học phần thay thế khoá luận tốt nghiệp)
