question,answer
Tổng số tín chỉ của chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ là bao nhiêu?,"150 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, kĩ năng bổ trợ)."
Khối kiến thức chung trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,"21 tín chỉ (chưa tính Giáo dục thể chất, Giáo dục quốc phòng – an ninh, kĩ năng bổ trợ)."
Khối kiến thức theo lĩnh vực trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,19 tín chỉ.
Khối kiến thức theo khối ngành trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,21 tín chỉ.
Khối kiến thức ngành trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ chiếm bao nhiêu tín chỉ?,73 tín chỉ.
Học phần Triết học Mác – Lênin trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ có mã học phần là gì?,PHI1006.
Học phần Kinh tế chính trị Mác – Lênin trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,PHI1006.
Học phần Tiếng Anh B1 trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ có bao nhiêu giờ thực hành?,35 giờ.
Học phần Cơ học môi trường liên tục trong kỹ thuật trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,"MAT1093, EPN1096."
Học phần Kiến trúc trong xây dựng trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ có mã học phần là gì?,CTE3028.
Học phần Hình họa – Vẽ kỹ thuật trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ có bao nhiêu giờ lý thuyết?,30 giờ.
Học phần Thủy lực công trình trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,CTE2022.
Học phần Nền và móng trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,CTE2010.
Học phần Kết cấu bê tông cốt thép trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ yêu cầu học phần tiên quyết nào?,"CTE2026, CTE2011."
Có bao nhiêu tín chỉ dành cho các học phần thực tập trong chương trình đào tạo ngành Công nghệ Kỹ thuật Xây dựng tại Trường Đại học Công nghệ?,8 tín chỉ.
