question,answer
Tên đầy đủ của trường là gì?,"Trường Đại học Công nghệ, Đại học Quốc gia Hà Nội."
Tên tiếng Anh của Trường Đại học Công nghệ là gì?,University of Engineering and Technology.
Trang web của Trường Đại học Công nghệ là gì?,uet.vnu.edu.vn
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản dành cho khóa nào?,QH-2022 trở đi.
"Ngoài chương trình QH-2022, Trường Đại học Công nghệ còn chương trình đào tạo ngành CNTT định hướng thị trường Nhật Bản nào khác không?","Có, chương trình dành cho khóa QH-2019 trở đi và QH-2015 đến QH-2018."
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản có những nội dung chính nào?,"Giới thiệu chung, chuẩn đầu ra, và nội dung chương trình đào tạo."
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản của Trường Đại học Công nghệ có đề cập đến chuẩn đầu ra không?,Có.
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản của Trường Đại học Công nghệ có giới thiệu chung về chương trình không?,Có.
Chương trình đào tạo ngành Công nghệ Thông tin định hướng thị trường Nhật Bản của Trường Đại học Công nghệ có đề cập đến nội dung chương trình không?,Có.
Văn bản này có cung cấp thông tin về địa chỉ của Trường Đại học Công nghệ không?,Không.
Văn bản này có cung cấp thông tin về số điện thoại của Trường Đại học Công nghệ không?,Không.
Văn bản này có cung cấp thông tin về email của Trường Đại học Công nghệ không?,Không.
Văn bản này có cung cấp thông tin về các ngành học khác ngoài Công nghệ Thông tin của Trường Đại học Công nghệ không?,Không.
Nội dung chính của URL được cung cấp là gì?,Chương trình đào tạo ngành Công nghệ thông tin định hướng thị trường Nhật Bản.
Văn bản này cung cấp thông tin chi tiết về nội dung đào tạo cụ thể của ngành Công nghệ Thông tin định hướng thị trường Nhật Bản không?,"Không, chỉ đề cập đến ""Nội dung chương trình đào tạo"" như một phần của chương trình."
