question,answer
Trường Đại học Công nghệ tổ chức lễ bế giảng và trao bằng tốt nghiệp đợt 2 năm nào?,Năm 2024
Lễ bế giảng và trao bằng tốt nghiệp đợt 2 năm 2024 của Trường Đại học Công nghệ dành cho những đối tượng nào?,"Nghiên cứu sinh, Học viên cao học, Sinh viên"
Lễ bế giảng và trao bằng tốt nghiệp đợt 2 năm 2024 của Trường Đại học Công nghệ diễn ra vào ngày nào?,"Thứ Sáu, ngày 17/01/2025"
Địa điểm tổ chức Lễ bế giảng và trao bằng tốt nghiệp đợt 2 năm 2024 của Trường Đại học Công nghệ ở đâu?,"Hội trường Nguyễn Văn Đạo, ĐHQGHN, 144 Xuân Thủy"
Sinh viên Trường Đại học Công nghệ cần mặc trang phục gì khi tham dự Lễ bế giảng?,"Áo trắng, quần sẫm màu, sơ vin và đi giày (đối với nam); áo trắng/áo dài/váy dài, quần sẫm màu và đi giày (đối với nữ)."
Sinh viên Trường Đại học Công nghệ ký nhận bằng tốt nghiệp vào ngày nào?,"Thứ Năm, ngày 16/01/2025"
Sinh viên Trường Đại học Công nghệ ký nhận bằng tốt nghiệp ở đâu?,Sảnh nhà E3 trước cửa phòng Đào tạo
Nghiên cứu sinh và học viên cao học Trường Đại học Công nghệ ký nhận bằng tốt nghiệp và nhận lễ phục vào thời gian nào?,"6h50 sáng thứ Sáu, ngày 17/01/2025"
Nghiên cứu sinh và học viên cao học Trường Đại học Công nghệ ký nhận bằng tốt nghiệp và nhận lễ phục ở đâu?,Sảnh Hội trường Nguyễn Văn Đạo
Giấy mời tham dự lễ bế giảng của Trường Đại học Công nghệ được gửi tới ai?,Người học và phụ huynh/người thân
Trường Đại học Công nghệ yêu cầu đơn vị nào thông báo về lễ bế giảng tới người học?,Các Ban Chủ nhiệm Khoa/Viện
Người học chưa nhận giấy mời tham dự lễ bế giảng của Trường Đại học Công nghệ cần đến phòng nào để nhận?,Phòng 104-E3
Những sinh viên nào của Trường Đại học Công nghệ sẽ được nhận bằng tượng trưng tại Lễ trao bằng?,Sinh viên mới được xét tốt nghiệp bổ sung
Khi nào thì sinh viên mới được xét tốt nghiệp bổ sung của Trường Đại học Công nghệ có thể ký nhận bằng tốt nghiệp chính thức?,Sau khi có thông báo của nhà trường.
Trường Đại học Công nghệ thực hiện kế hoạch năm học nào?,2024-2025
